model,image_id,eff_ensemble,eff_individual_mean,eff_individual_best,eff_best_fixed,eff_best_fixed_gradient,best_fixed_method,best_fixed_gradient_method
squeezenet,ISIC_0014994,0.05844690314734805,0.19910709997813705,0.5052621283860182,0.2765056893971643,0.2765056893971643,gradcam,gradcam
squeezenet,ISIC_0014998,-0.03864965779036939,0.10495923716333307,0.3763331721193667,0.281784119958069,0.281784119958069,gradcam,gradcam
squeezenet,ISIC_0015002,-0.14562059539008887,-0.00306993229541593,0.19822602526713856,0.09783712436957677,0.09783712436957677,gradcam,gradcam
squeezenet,ISIC_0015003,-0.03256790189768878,-0.019932059368754997,0.3957635050495782,0.34956083028921464,0.34956083028921464,gradcam,gradcam
squeezenet,ISIC_0015004,0.1289848919525958,0.1111595561150948,0.2720220862311592,0.24795597185961893,0.24795597185961893,gradcam,gradcam
squeezenet,ISIC_0015007,-0.1430827328622542,-0.2615822590774262,0.11602034018346727,-0.042805633160089195,-0.042805633160089195,gradcam,gradcam
squeezenet,ISIC_0015008,-0.11253939648411275,0.04415158552274523,0.1358672675159964,0.10055356271231719,0.10055356271231719,gradcam,gradcam
squeezenet,ISIC_0015009,-0.10859055801451131,-0.00881849151230856,0.15248325185253067,0.12929880214717013,0.12929880214717013,gradcam,gradcam
squeezenet,ISIC_0015011,-0.23884951830800247,-0.14697398904145453,0.18851738033415955,0.18851738033415955,0.18851738033415955,gradcam,gradcam
squeezenet,ISIC_0015013,-0.2635469029618456,-0.27798454267450895,0.13938006999349478,0.05195303027143537,0.05195303027143537,gradcam,gradcam
squeezenet,ISIC_0015015,0.03612608084477146,-0.18647157263896236,0.10879543474412727,0.10879543474412727,0.10879543474412727,gradcam,gradcam
squeezenet,ISIC_0015016,-0.30969311145779715,-0.052409047958876485,0.1242421234732757,0.1242421234732757,0.1242421234732757,gradcam,gradcam
squeezenet,ISIC_0015018,-0.17396430697547968,-0.24139764766678665,0.09500870965946483,0.09500870965946483,0.09500870965946483,gradcam,gradcam
squeezenet,ISIC_0015019,-0.12711415414873756,0.08144121906059199,0.5564907106174006,0.22120119786507272,0.22120119786507272,gradcam,gradcam
squeezenet,ISIC_0015020,0.04148583656053046,0.07768001310410853,0.4065619323894881,0.27563415673771996,0.27563415673771996,gradcam,gradcam
squeezenet,ISIC_0015021,-0.06883336623570206,0.006637115306945405,0.1867185293486717,-0.07841647584722176,-0.07841647584722176,gradcam,gradcam
squeezenet,ISIC_0015023,-0.07811230155776187,0.059671230372874084,0.504924805248774,0.2582793408948814,0.2582793408948814,gradcam,gradcam
squeezenet,ISIC_0015026,-0.06605468269814727,-0.08151427235177901,0.02447934846343394,-0.022642015682813228,-0.022642015682813228,gradcam,gradcam
squeezenet,ISIC_0015030,-0.039547058426219354,0.00998360559585156,0.08697481943417033,0.06701336043151043,0.06701336043151043,gradcam,gradcam
squeezenet,ISIC_0015031,-0.16105704070013654,-0.10856943493433895,-0.015172276491037742,-0.13592207536485354,-0.13592207536485354,gradcam,gradcam
squeezenet,ISIC_0015034,0.017934264096691584,0.09051012476675449,0.40896482060397504,0.40896482060397504,0.40896482060397504,gradcam,gradcam
squeezenet,ISIC_0015035,0.0264075846487327,0.02574225277328483,0.1511873817479336,-0.03235167109716237,-0.03235167109716237,gradcam,gradcam
squeezenet,ISIC_0015037,-0.07126748734004197,-0.0003347296834393506,0.08826840785391318,0.08826840785391318,0.08826840785391318,gradcam,gradcam
