model,image_id,fae_method,metric,score
resnet18,ISIC_0013072,deep_lift,max_sensitivity,1.2588199377059937
resnet18,ISIC_0013072,deep_lift,avg_sensitivity,1.188064193725586
resnet18,ISIC_0013072,deep_lift,relevance_mass_accuracy,0.2469455897808075
resnet18,ISIC_0013072,deep_lift,pointing_game,0.0
resnet18,ISIC_0013072,deep_lift,sparseness,0.5339119993005057
resnet18,ISIC_0013072,deep_lift,complexity,11.4215087890625
resnet18,ISIC_0013072,deep_lift,model_parameter_randomisation,0.26403856151466476
resnet18,ISIC_0013072,deep_lift,random_logit,0.6213459968815459
resnet18,ISIC_0013072,deep_lift,completeness,0.0
resnet18,ISIC_0013072,deep_lift,non_sensitivity,
resnet18,ISIC_0013072,guided_backprop,faithfulness_correlation,-0.04595651850104332
resnet18,ISIC_0013072,guided_backprop,pixel_flipping,12.328619003295898
resnet18,ISIC_0013072,guided_backprop,max_sensitivity,1.0109330415725708
resnet18,ISIC_0013072,guided_backprop,avg_sensitivity,0.9033977687358856
resnet18,ISIC_0013072,guided_backprop,relevance_mass_accuracy,-9.79500675201416
resnet18,ISIC_0013072,guided_backprop,pointing_game,1.0
resnet18,ISIC_0013072,guided_backprop,sparseness,0.7331222286105926
resnet18,ISIC_0013072,guided_backprop,complexity,10.73229694366455
resnet18,ISIC_0013072,guided_backprop,model_parameter_randomisation,0.5998998693783376
resnet18,ISIC_0013072,guided_backprop,random_logit,0.975593195701361
resnet18,ISIC_0013072,guided_backprop,completeness,
resnet18,ISIC_0013072,guided_backprop,non_sensitivity,
resnet18,ISIC_0013072,lrp,faithfulness_correlation,0.1647985279560089
resnet18,ISIC_0013072,lrp,pixel_flipping,27.936084747314453
resnet18,ISIC_0013072,lrp,max_sensitivity,37.1690559387207
resnet18,ISIC_0013072,lrp,avg_sensitivity,21.61063023805618
resnet18,ISIC_0013072,lrp,relevance_mass_accuracy,0.004849886987358332
resnet18,ISIC_0013072,lrp,pointing_game,0.0
resnet18,ISIC_0013072,lrp,sparseness,0.9392304252735755
resnet18,ISIC_0013072,lrp,complexity,8.764333724975586
resnet18,ISIC_0013072,lrp,model_parameter_randomisation,0.4177801057248701
resnet18,ISIC_0013072,lrp,random_logit,0.9472822333259737
resnet18,ISIC_0013072,lrp,completeness,0.0
resnet18,ISIC_0013072,lrp,non_sensitivity,
resnet18,ISIC_0013072,occlusion,faithfulness_correlation,-0.022671937942504883
resnet18,ISIC_0013072,occlusion,pixel_flipping,7.660940647125244
resnet18,ISIC_0013072,occlusion,max_sensitivity,1.6982477903366089
resnet18,ISIC_0013072,occlusion,avg_sensitivity,1.2878263354301454
resnet18,ISIC_0013072,occlusion,relevance_mass_accuracy,0.10788163542747498
resnet18,ISIC_0013072,occlusion,pointing_game,1.0
resnet18,ISIC_0013072,occlusion,sparseness,0.4258873558286503
resnet18,ISIC_0013072,occlusion,complexity,11.621614456176758
resnet18,ISIC_0013072,occlusion,model_parameter_randomisation,-0.0014233573427562501
resnet18,ISIC_0013072,occlusion,random_logit,0.5024320508337471
resnet18,ISIC_0013072,occlusion,completeness,
resnet18,ISIC_0013072,occlusion,non_sensitivity,
squeezenet,ISIC_0013072,integrated_gradients,faithfulness_correlation,0.17392195761203766
squeezenet,ISIC_0013072,integrated_gradients,pixel_flipping,161.86151123046875
squeezenet,ISIC_0013072,integrated_gradients,max_sensitivity,1.7023547887802124
squeezenet,ISIC_0013072,integrated_gradients,avg_sensitivity,1.6133505344390868
squeezenet,ISIC_0013072,integrated_gradients,relevance_mass_accuracy,1.1343666315078735
squeezenet,ISIC_0013072,integrated_gradients,pointing_game,1.0
squeezenet,ISIC_0013072,integrated_gradients,sparseness,0.68494344573939
squeezenet,ISIC_0013072,integrated_gradients,complexity,10.983922958374023
squeezenet,ISIC_0013072,integrated_gradients,model_parameter_randomisation,
squeezenet,ISIC_0013072,integrated_gradients,random_logit,0.8036928223471028
squeezenet,ISIC_0013072,integrated_gradients,completeness,0.0
squeezenet,ISIC_0013072,integrated_gradients,non_sensitivity,
squeezenet,ISIC_0013072,saliency,faithfulness_correlation,0.30748599767684937
squeezenet,ISIC_0013072,saliency,pixel_flipping,273.6004638671875
squeezenet,ISIC_0013072,saliency,max_sensitivity,0.925968587398529
squeezenet,ISIC_0013072,saliency,avg_sensitivity,0.8943127453327179
squeezenet,ISIC_0013072,saliency,relevance_mass_accuracy,0.5302272439002991
squeezenet,ISIC_0013072,saliency,pointing_game,1.0
squeezenet,ISIC_0013072,saliency,sparseness,0.7143078920234277
squeezenet,ISIC_0013072,saliency,complexity,10.898256301879883
squeezenet,ISIC_0013072,saliency,model_parameter_randomisation,
squeezenet,ISIC_0013072,saliency,random_logit,0.8071420300235551
squeezenet,ISIC_0013072,saliency,completeness,
squeezenet,ISIC_0013072,saliency,non_sensitivity,
squeezenet,ISIC_0013072,gradcam,faithfulness_correlation,0.38461169600486755
squeezenet,ISIC_0013072,gradcam,pixel_flipping,121.70145416259766
squeezenet,ISIC_0013072,gradcam,max_sensitivity,0.9526217579841614
squeezenet,ISIC_0013072,gradcam,avg_sensitivity,0.7913922846317292
squeezenet,ISIC_0013072,gradcam,relevance_mass_accuracy,0.7242079377174377
squeezenet,ISIC_0013072,gradcam,pointing_game,0.0
squeezenet,ISIC_0013072,gradcam,sparseness,0.6856759494529876
squeezenet,ISIC_0013072,gradcam,complexity,11.053415298461914
squeezenet,ISIC_0013072,gradcam,model_parameter_randomisation,
squeezenet,ISIC_0013072,gradcam,random_logit,0.6448040884143844
squeezenet,ISIC_0013072,gradcam,completeness,
squeezenet,ISIC_0013072,gradcam,non_sensitivity,
squeezenet,ISIC_0013072,deep_lift,faithfulness_correlation,0.1510065644979477
squeezenet,ISIC_0013072,deep_lift,pixel_flipping,186.54454040527344
squeezenet,ISIC_0013072,deep_lift,max_sensitivity,1.3685060739517212
squeezenet,ISIC_0013072,deep_lift,avg_sensitivity,1.3269160509109497
squeezenet,ISIC_0013072,deep_lift,relevance_mass_accuracy,1.772573471069336
squeezenet,ISIC_0013072,deep_lift,pointing_game,1.0
squeezenet,ISIC_0013072,deep_lift,sparseness,0.6284752126021812
squeezenet,ISIC_0013072,deep_lift,complexity,11.181962966918945
squeezenet,ISIC_0013072,deep_lift,model_parameter_randomisation,
squeezenet,ISIC_0013072,deep_lift,random_logit,0.7529360557141598
squeezenet,ISIC_0013072,deep_lift,completeness,0.0
squeezenet,ISIC_0013072,deep_lift,non_sensitivity,
squeezenet,ISIC_0013072,guided_backprop,faithfulness_correlation,0.007693827617913485
squeezenet,ISIC_0013072,guided_backprop,pixel_flipping,203.41595458984375
squeezenet,ISIC_0013072,guided_backprop,max_sensitivity,1.2144078016281128
squeezenet,ISIC_0013072,guided_backprop,avg_sensitivity,1.1772632122039794
squeezenet,ISIC_0013072,guided_backprop,relevance_mass_accuracy,0.44470876455307007
squeezenet,ISIC_0013072,guided_backprop,pointing_game,1.0
squeezenet,ISIC_0013072,guided_backprop,sparseness,0.7422006215508794
squeezenet,ISIC_0013072,guided_backprop,complexity,10.760553359985352
squeezenet,ISIC_0013072,guided_backprop,model_parameter_randomisation,
squeezenet,ISIC_0013072,guided_backprop,random_logit,0.9657695298673332
squeezenet,ISIC_0013072,guided_backprop,completeness,
squeezenet,ISIC_0013072,guided_backprop,non_sensitivity,
squeezenet,ISIC_0013072,lrp,faithfulness_correlation,0.07244382798671722
squeezenet,ISIC_0013072,lrp,pixel_flipping,186.48919677734375
squeezenet,ISIC_0013072,lrp,max_sensitivity,1.2379003763198853
squeezenet,ISIC_0013072,lrp,avg_sensitivity,1.2185515642166138
squeezenet,ISIC_0013072,lrp,relevance_mass_accuracy,0.7268463969230652
squeezenet,ISIC_0013072,lrp,pointing_game,1.0
squeezenet,ISIC_0013072,lrp,sparseness,0.6917927231499033
squeezenet,ISIC_0013072,lrp,complexity,10.973640441894531
squeezenet,ISIC_0013072,lrp,model_parameter_randomisation,
squeezenet,ISIC_0013072,lrp,random_logit,0.7808097817878892
squeezenet,ISIC_0013072,lrp,completeness,0.0
squeezenet,ISIC_0013072,lrp,non_sensitivity,
squeezenet,ISIC_0013072,occlusion,faithfulness_correlation,0.4547165632247925
squeezenet,ISIC_0013072,occlusion,pixel_flipping,443.03515625
squeezenet,ISIC_0013072,occlusion,max_sensitivity,1.9760783910751343
squeezenet,ISIC_0013072,occlusion,avg_sensitivity,1.5007184863090515
squeezenet,ISIC_0013072,occlusion,relevance_mass_accuracy,1.3532812595367432
squeezenet,ISIC_0013072,occlusion,pointing_game,1.0
squeezenet,ISIC_0013072,occlusion,sparseness,0.5263661621421996
squeezenet,ISIC_0013072,occlusion,complexity,11.44444751739502
squeezenet,ISIC_0013072,occlusion,model_parameter_randomisation,
squeezenet,ISIC_0013072,occlusion,random_logit,0.39692747775418397
squeezenet,ISIC_0013072,occlusion,completeness,
squeezenet,ISIC_0013072,occlusion,non_sensitivity,
resnet18,ISIC_0013073,integrated_gradients,faithfulness_correlation,-0.08166039735078812
resnet18,ISIC_0013073,integrated_gradients,pixel_flipping,506.0546569824219
resnet18,ISIC_0013073,integrated_gradients,max_sensitivity,1.3704372644424438
resnet18,ISIC_0013073,integrated_gradients,avg_sensitivity,1.2285069823265076
resnet18,ISIC_0013073,integrated_gradients,relevance_mass_accuracy,-12.198114395141602
resnet18,ISIC_0013073,integrated_gradients,pointing_game,1.0
resnet18,ISIC_0013073,integrated_gradients,sparseness,0.5353356280618875
resnet18,ISIC_0013073,integrated_gradients,complexity,11.424208641052246
resnet18,ISIC_0013073,integrated_gradients,model_parameter_randomisation,0.31051023840200975
resnet18,ISIC_0013073,integrated_gradients,random_logit,0.4931582584379026
resnet18,ISIC_0013073,integrated_gradients,completeness,0.0
resnet18,ISIC_0013073,integrated_gradients,non_sensitivity,
resnet18,ISIC_0013073,saliency,faithfulness_correlation,0.08672608435153961
resnet18,ISIC_0013073,saliency,pixel_flipping,469.86529541015625
resnet18,ISIC_0013073,saliency,max_sensitivity,0.891178548336029
resnet18,ISIC_0013073,saliency,avg_sensitivity,0.8436018049716949
resnet18,ISIC_0013073,saliency,relevance_mass_accuracy,0.6902774572372437
resnet18,ISIC_0013073,saliency,pointing_game,1.0
resnet18,ISIC_0013073,saliency,sparseness,0.5122792652054486
resnet18,ISIC_0013073,saliency,complexity,11.470810890197754
resnet18,ISIC_0013073,saliency,model_parameter_randomisation,0.20540759587860097
resnet18,ISIC_0013073,saliency,random_logit,0.4451689245020587
resnet18,ISIC_0013073,saliency,completeness,
resnet18,ISIC_0013073,saliency,non_sensitivity,
resnet18,ISIC_0013073,gradcam,faithfulness_correlation,0.0216441098600626
resnet18,ISIC_0013073,gradcam,pixel_flipping,371.55010986328125
resnet18,ISIC_0013073,gradcam,max_sensitivity,1.4601311683654785
resnet18,ISIC_0013073,gradcam,avg_sensitivity,1.1727894783020019
resnet18,ISIC_0013073,gradcam,relevance_mass_accuracy,0.8243707418441772
resnet18,ISIC_0013073,gradcam,pointing_game,1.0
resnet18,ISIC_0013073,gradcam,sparseness,0.5034598542978265
resnet18,ISIC_0013073,gradcam,complexity,11.502870559692383
resnet18,ISIC_0013073,gradcam,model_parameter_randomisation,
resnet18,ISIC_0013073,gradcam,random_logit,0.4724409228847993
resnet18,ISIC_0013073,gradcam,completeness,
resnet18,ISIC_0013073,gradcam,non_sensitivity,
resnet18,ISIC_0013073,deep_lift,faithfulness_correlation,-0.19687519967556
resnet18,ISIC_0013073,deep_lift,pixel_flipping,420.9909973144531
resnet18,ISIC_0013073,deep_lift,max_sensitivity,1.3180601596832275
resnet18,ISIC_0013073,deep_lift,avg_sensitivity,1.2315080285072326
resnet18,ISIC_0013073,deep_lift,relevance_mass_accuracy,-3.6306965351104736
resnet18,ISIC_0013073,deep_lift,pointing_game,1.0
resnet18,ISIC_0013073,deep_lift,sparseness,0.540324849632196
resnet18,ISIC_0013073,deep_lift,complexity,11.411377906799316
resnet18,ISIC_0013073,deep_lift,model_parameter_randomisation,0.32432492860119905
resnet18,ISIC_0013073,deep_lift,random_logit,0.5911645645137525
resnet18,ISIC_0013073,deep_lift,completeness,0.0
resnet18,ISIC_0013073,deep_lift,non_sensitivity,
resnet18,ISIC_0013073,guided_backprop,faithfulness_correlation,0.04074964299798012
resnet18,ISIC_0013073,guided_backprop,pixel_flipping,447.88946533203125
resnet18,ISIC_0013073,guided_backprop,max_sensitivity,1.0871481895446777
resnet18,ISIC_0013073,guided_backprop,avg_sensitivity,0.9095678269863129
resnet18,ISIC_0013073,guided_backprop,relevance_mass_accuracy,1.191424012184143
resnet18,ISIC_0013073,guided_backprop,pointing_game,1.0
resnet18,ISIC_0013073,guided_backprop,sparseness,0.7220636001062752
resnet18,ISIC_0013073,guided_backprop,complexity,10.8236665725708
resnet18,ISIC_0013073,guided_backprop,model_parameter_randomisation,0.6035230981985309
resnet18,ISIC_0013073,guided_backprop,random_logit,0.9810601815113464
resnet18,ISIC_0013073,guided_backprop,completeness,
resnet18,ISIC_0013073,guided_backprop,non_sensitivity,
resnet18,ISIC_0013073,lrp,faithfulness_correlation,-0.09939265251159668
resnet18,ISIC_0013073,lrp,pixel_flipping,596.2078857421875
resnet18,ISIC_0013073,lrp,max_sensitivity,113.005859375
resnet18,ISIC_0013073,lrp,avg_sensitivity,5.860993456840515
resnet18,ISIC_0013073,lrp,relevance_mass_accuracy,-0.08988603204488754
resnet18,ISIC_0013073,lrp,pointing_game,0.0
resnet18,ISIC_0013073,lrp,sparseness,0.9652301432772364
resnet18,ISIC_0013073,lrp,complexity,8.602571487426758
resnet18,ISIC_0013073,lrp,model_parameter_randomisation,0.5133767683297688
resnet18,ISIC_0013073,lrp,random_logit,0.9832396227664008
resnet18,ISIC_0013073,lrp,completeness,0.0
resnet18,ISIC_0013073,lrp,non_sensitivity,
resnet18,ISIC_0013073,occlusion,faithfulness_correlation,0.03994586691260338
resnet18,ISIC_0013073,occlusion,pixel_flipping,356.148193359375
resnet18,ISIC_0013073,occlusion,max_sensitivity,1.5312459468841553
resnet18,ISIC_0013073,occlusion,avg_sensitivity,1.3369548201560975
resnet18,ISIC_0013073,occlusion,relevance_mass_accuracy,2.735588550567627
resnet18,ISIC_0013073,occlusion,pointing_game,1.0
resnet18,ISIC_0013073,occlusion,sparseness,0.41989848597156454
resnet18,ISIC_0013073,occlusion,complexity,11.62199878692627
resnet18,ISIC_0013073,occlusion,model_parameter_randomisation,0.059853786730725694
resnet18,ISIC_0013073,occlusion,random_logit,0.3632535827169744
resnet18,ISIC_0013073,occlusion,completeness,
resnet18,ISIC_0013073,occlusion,non_sensitivity,
squeezenet,ISIC_0013073,integrated_gradients,faithfulness_correlation,0.03250942379236221
squeezenet,ISIC_0013073,integrated_gradients,pixel_flipping,142.31625366210938
squeezenet,ISIC_0013073,integrated_gradients,max_sensitivity,1.5223950147628784
squeezenet,ISIC_0013073,integrated_gradients,avg_sensitivity,1.4204705953598022
squeezenet,ISIC_0013073,integrated_gradients,relevance_mass_accuracy,1.5795644521713257
squeezenet,ISIC_0013073,integrated_gradients,pointing_game,1.0
squeezenet,ISIC_0013073,integrated_gradients,sparseness,0.6819026345249248
squeezenet,ISIC_0013073,integrated_gradients,complexity,10.998656272888184
squeezenet,ISIC_0013073,integrated_gradients,model_parameter_randomisation,
squeezenet,ISIC_0013073,integrated_gradients,random_logit,0.8022983262548709
squeezenet,ISIC_0013073,integrated_gradients,completeness,0.0
squeezenet,ISIC_0013073,integrated_gradients,non_sensitivity,
squeezenet,ISIC_0013073,saliency,faithfulness_correlation,0.2636818289756775
squeezenet,ISIC_0013073,saliency,pixel_flipping,257.2303161621094
squeezenet,ISIC_0013073,saliency,max_sensitivity,0.9434615969657898
squeezenet,ISIC_0013073,saliency,avg_sensitivity,0.9033036828041077
squeezenet,ISIC_0013073,saliency,relevance_mass_accuracy,0.7935301065444946
squeezenet,ISIC_0013073,saliency,pointing_game,1.0
squeezenet,ISIC_0013073,saliency,sparseness,0.670268479044297
squeezenet,ISIC_0013073,saliency,complexity,11.050712585449219
squeezenet,ISIC_0013073,saliency,model_parameter_randomisation,
squeezenet,ISIC_0013073,saliency,random_logit,0.7602683966501268
squeezenet,ISIC_0013073,saliency,completeness,
squeezenet,ISIC_0013073,saliency,non_sensitivity,
squeezenet,ISIC_0013073,gradcam,faithfulness_correlation,0.507645845413208
squeezenet,ISIC_0013073,gradcam,pixel_flipping,183.74578857421875
squeezenet,ISIC_0013073,gradcam,max_sensitivity,0.6704384684562683
squeezenet,ISIC_0013073,gradcam,avg_sensitivity,0.5982754439115524
squeezenet,ISIC_0013073,gradcam,relevance_mass_accuracy,0.9989135265350342
squeezenet,ISIC_0013073,gradcam,pointing_game,1.0
squeezenet,ISIC_0013073,gradcam,sparseness,0.6489466711181141
squeezenet,ISIC_0013073,gradcam,complexity,11.14891529083252
squeezenet,ISIC_0013073,gradcam,model_parameter_randomisation,
squeezenet,ISIC_0013073,gradcam,random_logit,0.7100556906965015
squeezenet,ISIC_0013073,gradcam,completeness,
squeezenet,ISIC_0013073,gradcam,non_sensitivity,
squeezenet,ISIC_0013073,deep_lift,faithfulness_correlation,-0.08055015653371811
squeezenet,ISIC_0013073,deep_lift,pixel_flipping,125.1004638671875
squeezenet,ISIC_0013073,deep_lift,max_sensitivity,1.375152826309204
squeezenet,ISIC_0013073,deep_lift,avg_sensitivity,1.3416800618171691
squeezenet,ISIC_0013073,deep_lift,relevance_mass_accuracy,2.024689197540283
squeezenet,ISIC_0013073,deep_lift,pointing_game,1.0
squeezenet,ISIC_0013073,deep_lift,sparseness,0.6333886331990193
squeezenet,ISIC_0013073,deep_lift,complexity,11.172212600708008
squeezenet,ISIC_0013073,deep_lift,model_parameter_randomisation,
squeezenet,ISIC_0013073,deep_lift,random_logit,0.8002563449366965
squeezenet,ISIC_0013073,deep_lift,completeness,0.0
squeezenet,ISIC_0013073,deep_lift,non_sensitivity,
squeezenet,ISIC_0013073,guided_backprop,faithfulness_correlation,0.16934140026569366
squeezenet,ISIC_0013073,guided_backprop,pixel_flipping,168.0313720703125
squeezenet,ISIC_0013073,guided_backprop,max_sensitivity,1.268257737159729
squeezenet,ISIC_0013073,guided_backprop,avg_sensitivity,1.2003008604049683
squeezenet,ISIC_0013073,guided_backprop,relevance_mass_accuracy,0.6111797094345093
squeezenet,ISIC_0013073,guided_backprop,pointing_game,1.0
squeezenet,ISIC_0013073,guided_backprop,sparseness,0.6764055615809036
squeezenet,ISIC_0013073,guided_backprop,complexity,11.017411231994629
squeezenet,ISIC_0013073,guided_backprop,model_parameter_randomisation,
squeezenet,ISIC_0013073,guided_backprop,random_logit,0.8602073758181517
squeezenet,ISIC_0013073,guided_backprop,completeness,
squeezenet,ISIC_0013073,guided_backprop,non_sensitivity,
squeezenet,ISIC_0013073,lrp,faithfulness_correlation,0.01181685458868742
squeezenet,ISIC_0013073,lrp,pixel_flipping,171.10459899902344
squeezenet,ISIC_0013073,lrp,max_sensitivity,1.327648639678955
squeezenet,ISIC_0013073,lrp,avg_sensitivity,1.247553014755249
squeezenet,ISIC_0013073,lrp,relevance_mass_accuracy,1.2645848989486694
squeezenet,ISIC_0013073,lrp,pointing_game,1.0
squeezenet,ISIC_0013073,lrp,sparseness,0.6639838527990045
squeezenet,ISIC_0013073,lrp,complexity,11.07368278503418
squeezenet,ISIC_0013073,lrp,model_parameter_randomisation,
squeezenet,ISIC_0013073,lrp,random_logit,0.7317571744144421
squeezenet,ISIC_0013073,lrp,completeness,0.0
squeezenet,ISIC_0013073,lrp,non_sensitivity,
squeezenet,ISIC_0013073,occlusion,faithfulness_correlation,0.443171888589859
squeezenet,ISIC_0013073,occlusion,pixel_flipping,401.92718505859375
squeezenet,ISIC_0013073,occlusion,max_sensitivity,1.2389774322509766
squeezenet,ISIC_0013073,occlusion,avg_sensitivity,1.0998689174652099
squeezenet,ISIC_0013073,occlusion,relevance_mass_accuracy,0.9036877751350403
squeezenet,ISIC_0013073,occlusion,pointing_game,1.0
squeezenet,ISIC_0013073,occlusion,sparseness,0.5620124771009092
squeezenet,ISIC_0013073,occlusion,complexity,11.37047004699707
squeezenet,ISIC_0013073,occlusion,model_parameter_randomisation,
squeezenet,ISIC_0013073,occlusion,random_logit,0.5983527258667753
squeezenet,ISIC_0013073,occlusion,completeness,
squeezenet,ISIC_0013073,occlusion,non_sensitivity,
resnet18,ISIC_0013242,integrated_gradients,faithfulness_correlation,-0.05323079228401184
resnet18,ISIC_0013242,integrated_gradients,pixel_flipping,554.7842407226562
resnet18,ISIC_0013242,integrated_gradients,max_sensitivity,1.3149577379226685
resnet18,ISIC_0013242,integrated_gradients,avg_sensitivity,1.2215471148490906
resnet18,ISIC_0013242,integrated_gradients,relevance_mass_accuracy,-6.7615790367126465
resnet18,ISIC_0013242,integrated_gradients,pointing_game,1.0
resnet18,ISIC_0013242,integrated_gradients,sparseness,0.5946914942709917
resnet18,ISIC_0013242,integrated_gradients,complexity,11.284416198730469
resnet18,ISIC_0013242,integrated_gradients,model_parameter_randomisation,0.45641779461043797
resnet18,ISIC_0013242,integrated_gradients,random_logit,0.6621912264688068
resnet18,ISIC_0013242,integrated_gradients,completeness,0.0
resnet18,ISIC_0013242,integrated_gradients,non_sensitivity,
resnet18,ISIC_0013242,saliency,faithfulness_correlation,0.0008377223275601864
resnet18,ISIC_0013242,saliency,pixel_flipping,519.25537109375
resnet18,ISIC_0013242,saliency,max_sensitivity,0.8959858417510986
resnet18,ISIC_0013242,saliency,avg_sensitivity,0.8690174341201782
resnet18,ISIC_0013242,saliency,relevance_mass_accuracy,0.1568472534418106
resnet18,ISIC_0013242,saliency,pointing_game,0.0
resnet18,ISIC_0013242,saliency,sparseness,0.4963058897860078
resnet18,ISIC_0013242,saliency,complexity,11.499425888061523
resnet18,ISIC_0013242,saliency,model_parameter_randomisation,0.18892632111438679
resnet18,ISIC_0013242,saliency,random_logit,0.448445819827197
resnet18,ISIC_0013242,saliency,completeness,
resnet18,ISIC_0013242,saliency,non_sensitivity,
resnet18,ISIC_0013242,gradcam,faithfulness_correlation,0.002995191141963005
resnet18,ISIC_0013242,gradcam,pixel_flipping,242.11965942382812
resnet18,ISIC_0013242,gradcam,max_sensitivity,0.5757873058319092
resnet18,ISIC_0013242,gradcam,avg_sensitivity,0.42370530366897585
resnet18,ISIC_0013242,gradcam,relevance_mass_accuracy,0.21466898918151855
resnet18,ISIC_0013242,gradcam,pointing_game,0.0
resnet18,ISIC_0013242,gradcam,sparseness,0.4031075072914874
resnet18,ISIC_0013242,gradcam,complexity,11.65485668182373
resnet18,ISIC_0013242,gradcam,model_parameter_randomisation,
resnet18,ISIC_0013242,gradcam,random_logit,0.4624055712836244
resnet18,ISIC_0013242,gradcam,completeness,
resnet18,ISIC_0013242,gradcam,non_sensitivity,
resnet18,ISIC_0013242,deep_lift,faithfulness_correlation,0.03984105587005615
resnet18,ISIC_0013242,deep_lift,pixel_flipping,540.1544189453125
resnet18,ISIC_0013242,deep_lift,max_sensitivity,1.3065317869186401
resnet18,ISIC_0013242,deep_lift,avg_sensitivity,1.256593370437622
resnet18,ISIC_0013242,deep_lift,relevance_mass_accuracy,2.781038761138916
resnet18,ISIC_0013242,deep_lift,pointing_game,0.0
resnet18,ISIC_0013242,deep_lift,sparseness,0.5898238483120661
resnet18,ISIC_0013242,deep_lift,complexity,11.304459571838379
resnet18,ISIC_0013242,deep_lift,model_parameter_randomisation,0.4863081005381368
resnet18,ISIC_0013242,deep_lift,random_logit,0.49105118370394135
resnet18,ISIC_0013242,deep_lift,completeness,0.0
resnet18,ISIC_0013242,deep_lift,non_sensitivity,
resnet18,ISIC_0013242,guided_backprop,faithfulness_correlation,0.03896996006369591
resnet18,ISIC_0013242,guided_backprop,pixel_flipping,515.870361328125
resnet18,ISIC_0013242,guided_backprop,max_sensitivity,1.1109650135040283
resnet18,ISIC_0013242,guided_backprop,avg_sensitivity,0.9103450775146484
resnet18,ISIC_0013242,guided_backprop,relevance_mass_accuracy,0.26980966329574585
resnet18,ISIC_0013242,guided_backprop,pointing_game,0.0
resnet18,ISIC_0013242,guided_backprop,sparseness,0.6565340388196902
resnet18,ISIC_0013242,guided_backprop,complexity,11.055487632751465
resnet18,ISIC_0013242,guided_backprop,model_parameter_randomisation,0.6362208367215564
resnet18,ISIC_0013242,guided_backprop,random_logit,0.9773778513162424
resnet18,ISIC_0013242,guided_backprop,completeness,
resnet18,ISIC_0013242,guided_backprop,non_sensitivity,
resnet18,ISIC_0013242,lrp,faithfulness_correlation,-0.030363285914063454
resnet18,ISIC_0013242,lrp,pixel_flipping,561.3281860351562
resnet18,ISIC_0013242,lrp,max_sensitivity,1.7201744318008423
resnet18,ISIC_0013242,lrp,avg_sensitivity,1.6002835392951966
resnet18,ISIC_0013242,lrp,relevance_mass_accuracy,1.0075478553771973
resnet18,ISIC_0013242,lrp,pointing_game,1.0
resnet18,ISIC_0013242,lrp,sparseness,0.9793432204779451
resnet18,ISIC_0013242,lrp,complexity,8.069666862487793
resnet18,ISIC_0013242,lrp,model_parameter_randomisation,0.5484350607503206
resnet18,ISIC_0013242,lrp,random_logit,0.9987349057806281
resnet18,ISIC_0013242,lrp,completeness,0.0
resnet18,ISIC_0013242,lrp,non_sensitivity,
resnet18,ISIC_0013242,occlusion,faithfulness_correlation,0.12630437314510345
resnet18,ISIC_0013242,occlusion,pixel_flipping,247.3382568359375
resnet18,ISIC_0013242,occlusion,max_sensitivity,1.1249483823776245
resnet18,ISIC_0013242,occlusion,avg_sensitivity,0.9764906287193298
resnet18,ISIC_0013242,occlusion,relevance_mass_accuracy,-0.034267179667949677
resnet18,ISIC_0013242,occlusion,pointing_game,0.0
resnet18,ISIC_0013242,occlusion,sparseness,0.4279078472744726
resnet18,ISIC_0013242,occlusion,complexity,11.61783504486084
resnet18,ISIC_0013242,occlusion,model_parameter_randomisation,0.05000734302501743
resnet18,ISIC_0013242,occlusion,random_logit,0.4127757124073992
resnet18,ISIC_0013242,occlusion,completeness,
resnet18,ISIC_0013242,occlusion,non_sensitivity,
squeezenet,ISIC_0013242,integrated_gradients,faithfulness_correlation,-0.06425688415765762
squeezenet,ISIC_0013242,integrated_gradients,pixel_flipping,183.02163696289062
squeezenet,ISIC_0013242,integrated_gradients,max_sensitivity,1.3039032220840454
squeezenet,ISIC_0013242,integrated_gradients,avg_sensitivity,1.257320237159729
squeezenet,ISIC_0013242,integrated_gradients,relevance_mass_accuracy,1.6430399417877197
squeezenet,ISIC_0013242,integrated_gradients,pointing_game,1.0
squeezenet,ISIC_0013242,integrated_gradients,sparseness,0.7134808755355897
squeezenet,ISIC_0013242,integrated_gradients,complexity,10.867899894714355
squeezenet,ISIC_0013242,integrated_gradients,model_parameter_randomisation,
squeezenet,ISIC_0013242,integrated_gradients,random_logit,0.8655422236018798
squeezenet,ISIC_0013242,integrated_gradients,completeness,0.0
squeezenet,ISIC_0013242,integrated_gradients,non_sensitivity,
squeezenet,ISIC_0013242,saliency,faithfulness_correlation,0.18903249502182007
squeezenet,ISIC_0013242,saliency,pixel_flipping,277.85589599609375
squeezenet,ISIC_0013242,saliency,max_sensitivity,0.9579576849937439
squeezenet,ISIC_0013242,saliency,avg_sensitivity,0.925589406490326
squeezenet,ISIC_0013242,saliency,relevance_mass_accuracy,0.1973831206560135
squeezenet,ISIC_0013242,saliency,pointing_game,0.0
squeezenet,ISIC_0013242,saliency,sparseness,0.6120504103961442
squeezenet,ISIC_0013242,saliency,complexity,11.233807563781738
squeezenet,ISIC_0013242,saliency,model_parameter_randomisation,
squeezenet,ISIC_0013242,saliency,random_logit,0.6537335467796302
squeezenet,ISIC_0013242,saliency,completeness,
squeezenet,ISIC_0013242,saliency,non_sensitivity,
squeezenet,ISIC_0013242,gradcam,faithfulness_correlation,0.46951794624328613
