model,image_id,eff_ensemble,eff_individual_mean,eff_individual_best,eff_best_fixed,eff_best_fixed_gradient,best_fixed_method,best_fixed_gradient_method
resnet18,ISIC_0014854,-0.027767262926101068,-0.043508733048050204,0.2222651311083403,0.2222651311083403,0.006838852175926629,occlusion,gradcam
resnet18,ISIC_0014862,0.06052354157060279,-0.008275288621584683,0.24487791793720692,0.24487791793720692,0.20719144246495683,occlusion,gradcam
resnet18,ISIC_0014863,0.030171373564255238,0.05457396135451235,0.25621511282180764,0.039186095965642376,0.25621511282180764,occlusion,gradcam
resnet18,ISIC_0014867,0.09202015663193873,-0.008010331735928885,0.20130010640767232,0.009700989188523055,0.008488578005282006,occlusion,gradcam
resnet18,ISIC_0014868,-0.1837104320153056,-0.07751341364892246,0.17476938747884432,0.13425018323083387,0.17476938747884432,occlusion,gradcam
resnet18,ISIC_0014872,0.2904698643672838,0.22708177230908683,0.48016204292707865,0.48016204292707865,0.29861250470954115,occlusion,gradcam
resnet18,ISIC_0014876,0.08282053975105168,0.0299236189340626,0.4151207147392146,0.4151207147392146,-0.08625894339745997,occlusion,gradcam
resnet18,ISIC_0014879,-0.09431026112609604,-0.021357802324246923,0.21897479074069728,-0.18602641067039066,0.0905900382864748,occlusion,gradcam
resnet18,ISIC_0014883,-0.35632942565847886,-0.20647448272560953,0.1346769699759172,0.1346769699759172,-0.04906441103498972,occlusion,gradcam
resnet18,ISIC_0014901,-0.2703123776795476,-0.014212887022122771,0.3329695240026225,0.18882043275358074,0.3329695240026225,occlusion,gradcam
resnet18,ISIC_0014907,-0.34183421618031257,-0.10358745755544849,0.05678817711990436,-0.06824112359817167,-0.11942074894690613,occlusion,gradcam
resnet18,ISIC_0014910,0.024538046828262296,0.08105348634401133,0.5674121344373352,0.5674121344373352,0.24562108787380085,occlusion,gradcam
resnet18,ISIC_0014912,-0.023676090880543264,0.13228485883340077,0.37129138446473053,0.37129138446473053,0.3457783316162418,occlusion,gradcam
resnet18,ISIC_0014921,-0.027088860005018707,-0.06594395462002269,0.18153788920883948,0.0815221378308952,0.18153788920883948,occlusion,gradcam
resnet18,ISIC_0014927,0.03767237727499056,-0.044107898128220566,0.49010352471358665,0.49010352471358665,-0.15329618316907265,occlusion,gradcam
resnet18,ISIC_0014928,-0.15215753877138058,0.10421077819065695,0.6248694601347672,0.6248694601347672,0.444728294044401,occlusion,gradcam
resnet18,ISIC_0014932,0.1229313992312225,0.033391466850514216,0.3452403402941129,0.3452403402941129,0.16515000351842435,occlusion,gradcam
resnet18,ISIC_0014936,0.07164881923082263,0.011439461649399296,0.21128256264720527,0.21128256264720527,0.1511092862956047,occlusion,gradcam
resnet18,ISIC_0014938,-0.04136125687150359,-0.001747400727869594,0.25943350531928866,0.13794069199753964,0.25943350531928866,occlusion,gradcam
resnet18,ISIC_0014940,-0.1289756962030601,-0.061647231424108676,0.30793190508283075,0.2833016129011077,0.30793190508283075,occlusion,gradcam
resnet18,ISIC_0014941,-0.1362988172642461,-0.07430500490138299,0.1635932053382587,0.1635932053382587,0.0942998236106278,occlusion,gradcam
